FID,Lat,Lng,Perception Safety,Rural/Urban,Q2 Enclosure,Q3 Human scale,Q4 Diversity/Complexity,Q5 Averall/Better
1950,55.676797,12.529008,8.173510796,2,7.171353826,6.364342649,5.746223873,5.99378882
1951,55.677167,12.528677,5.056276131,1,6.50970133,5.254025149,5.663503154,5.38967761
1952,55.674753,12.530317,8.887974203,1,7.794128334,6.051769355,3.870902191,6.127994676
1953,55.674572,12.531757,5.589227304,1,4.243877625,4.395282269,4.274407989,5.636091393
1954,55.674952,12.531897,4.328136824,1,3.134219897,4.466882758,6.361810555,4.639529725
1955,55.675338,12.529616,9.039717283,1,7.415158782,6.467548775,5.438380375,6.384021
1956,55.675389,12.529119,6.924956374,1,7.139742751,5.558204634,6.142072529,6.245378586
1957,55.675446,12.528622,6.527036706,1,5.561369087,5.601933782,6.361551187,5.417775806
1958,55.67788,12.55646,6.673263531,1,5.47852627,4.851525473,3.72434754,5.705967169
1959,55.674116,12.555442,6.290011125,1,6.108931037,6.447431468,5.715813352,4.828822833
1960,55.673926,12.555827,4.95751129,1,3.144393576,4.042880283,5.997064911,4.79092724
1961,55.674017,12.556319,6.171541937,1,3.557154277,4.559901174,4.013951443,4.839544513
1962,55.674207,12.557297,6.150875389,1,4.613036843,3.816268032,3.063447559,5.653467909
1963,55.679037,12.551994,7.031459665,1,4.407383184,4.908123857,5.587528978,6.067546584
1964,55.678706,12.551964,7.668774409,1,7.030012354,7.007113191,6.79200695,5.385795623
1965,55.67982,12.548728,5.591410884,1,5.305210377,4.931607522,5.827825232,5.429791482
1966,55.679704,12.549214,7.38970949,1,4.892449677,4.698313364,7.142689345,5.152876368
1967,55.679469,12.550186,6.372595938,1,4.886636146,5.214029897,6.396346879,5.372116238
1968,55.679232,12.551158,7.733984838,1,6.013734467,6.370219315,4.271489717,6.0891748
1969,55.678219,12.555001,6.24237118,1,4.129060388,5.049696142,5.932431886,5.557342502
1970,55.678169,12.555498,7.290654122,1,4.984376135,5.396742192,6.89047937,5.136424135
1971,55.67812,12.555996,6.578585972,1,4.984739481,4.4020738,5.459459524,5.688960367
1972,55.669157,12.532253,6.19193404,1,3.606205944,4.104762173,6.552679399,4.715690624
1973,55.669654,12.532252,7.132310431,1,6.005377516,4.761488846,7.016088162,5.145112393
1974,55.670153,12.532286,8.19017415,1,6.859603226,5.815969254,7.419521372,5.212400177
1975,55.670652,12.53232,7.663631382,1,6.293510646,6.380271867,6.25800036,6.089914227
1976,55.669447,12.532705,6.995718364,1,7.405711794,4.924874139,7.43361075,5.34198462
1977,55.669595,12.533183,8.295441896,1,5.107913669,5.868624796,3.925063232,6.568877551
1978,55.669737,12.533662,8.462712616,1,6.434125427,5.628307126,4.067537105,5.971975747
1979,55.66987,12.534144,6.543104294,1,6.780393867,5.239425977,6.578496608,5.422766933
1980,55.670004,12.534626,7.073888892,1,4.127970351,4.277402756,5.568968539,5.477484472
1981,55.670387,12.534851,6.423784924,1,6.223748274,5.983873981,6.424246807,5.166740609
1982,55.670156,12.533556,7.559868077,1,7.185524308,5.621082862,6.176685764,5.803756285
1983,55.688273,12.553957,6.632735025,1,5.929801613,6.610020475,5.139436112,4.505878438
1984,55.68836,12.553464,6.210639531,1,6.450112637,6.358728976,5.923596719,4.683895297
1985,55.68778,12.553524,6.074660623,1,6.251725892,6.311683494,5.733015554,4.681861875
1986,55.687862,12.553031,5.447523601,1,5.53411816,6.053340754,5.791276281,4.682231588
1987,55.659621,12.534481,7.628869285,1,6.994041131,6.367168209,6.326033451,6.22800207
1988,55.687815,12.554743,6.105673342,1,4.279485503,5.35505994,6.563433403,5.214618456
1989,55.663784,12.530498,7.477869462,1,5.135527941,6.230631162,4.641585523,4.642672286
1990,55.662647,12.530837,8.364565484,1,6.600901097,6.099202644,6.212714299,6.387718131
1991,55.662216,12.53109,9.264917824,1,6.948986266,5.74764742,5.838324553,5.787858622
1992,55.661803,12.531354,9.246363135,1,7.407528523,6.380365256,4.787582225,6.428201715
1993,55.663539,12.538098,5.879077037,1,3.598212339,4.592820757,4.945966432,4.888716356
1994,55.663536,12.538598,7.092973199,1,4.088729017,5.52488736,6.32394406,5.209072759
1995,55.663532,12.539098,7.071449312,1,3.691955526,5.530862743,5.817561932,5.915409642
1996,55.663528,12.539598,4.025854925,1,2.731632875,3.674606687,6.46080642,5.322574682
1997,55.663535,12.540098,5.361158045,1,4.376862147,4.228805144,3.641678455,4.814958592
1998,55.663551,12.540598,5.548909265,1,4.574158855,4.310828937,5.880172887,5.468611358
1999,55.66357,12.541097,3.826391962,1,2.737809752,3.941524633,4.668230194,4.605700976
2000,55.663604,12.541596,5.69670194,1,3.943390742,3.127495292,4.674557996,4.204377403
2001,55.672474,12.553795,5.905396428,1,5.4549088,5.327954912,5.871297093,5.242531795
2002,55.671983,12.553872,6.735296064,1,7.013298452,6.383074568,6.425681089,5.274696835
2003,55.69378,12.539006,6.892559448,1,6.39851755,5.471297226,6.072845407,5.217945874
2004,55.69458,12.539204,7.213115418,1,6.458469588,5.788371392,6.277198077,4.96728039
2005,55.69458,12.538704,6.98538029,1,5.989390306,4.926135227,6.54718334,5.365276545
2006,55.686801,12.556719,6.727623477,1,5.955599157,6.870238404,5.38585796,5.600044366
2007,55.686469,12.556345,7.152993333,1,6.070416394,6.919101508,7.461124332,5.843500444
2008,55.686086,12.557003,7.37344295,1,6.240825521,6.875131697,6.993597306,5.700421473
2009,55.683458,12.556634,7.850783412,1,6.199040767,6.064045499,5.228504043,6.131322094
2010,55.683791,12.557006,5.894839579,1,6.219388126,5.809556849,5.748478104,4.373706004
2011,55.687133,12.557093,6.867407575,1,7.040912724,6.413516718,5.938343784,4.941400473
2012,55.676123,12.532117,8.098387517,1,6.154712594,5.51405058,6.180040825,6.50621118
2013,55.67647,12.532082,7.497955647,1,6.445025797,7.069091611,4.81237667,5.625369713
2014,55.676944,12.532241,6.812628931,1,6.607077974,6.641263956,7.134906232,5.257320319
2015,55.677422,12.532387,7.143622787,1,6.561296417,6.365186303,6.145408515,5.24604407
2016,55.676806,12.531808,8.076175998,1,5.921444662,7.28137229,5.056221623,5.903763679
2017,55.676856,12.53131,7.885028474,1,6.280066855,7.267937903,5.292430773,5.13346643
2018,55.676906,12.530813,8.206040296,1,6.168883075,6.463169478,4.633260728,5.880471754
2019,55.676956,12.530315,6.515935581,1,7.282900952,4.994159039,7.485038107,5.484878734
2020,55.677007,12.529818,7.171189736,1,6.124191556,5.270388577,7.003288289,4.990942029
2021,55.677509,12.530096,7.917482907,1,6.286970424,6.785390705,6.050004602,6.135388938
2022,55.683679,12.545438,6.648780512,1,4.821960613,5.239680986,4.674087207,5.996191955
2023,55.683804,12.544953,6.53160973,1,4.896809825,4.826202072,5.485615944,6.395851819
2024,55.683928,12.544469,5.871667752,1,4.36559843,4.466166762,3.022165121,5.220533866
2025,55.684052,12.543985,6.133524741,1,5.543201802,4.844918179,6.454213156,5.712806862
2026,55.68417,12.543499,5.681349478,1,4.832497638,4.370593929,3.123396908,5.529798876
2027,55.684287,12.543013,6.911776211,1,4.871738972,5.797771282,4.19139024,6.376257025
2028,55.684512,12.542038,8.107234022,1,6.166703001,5.921438018,5.106410873,6.172729961
2029,55.684732,12.541063,5.941524326,1,5.617324322,6.276829631,5.679123115,4.976523218
2030,55.684844,12.540576,6.343316904,1,4.886636146,5.253268713,6.45490906,5.446243715
2031,55.685064,12.5396,6.134557603,1,6.108931037,6.584212815,5.192957077,4.815513162
2032,55.685174,12.539112,5.581791986,1,6.276070053,5.694409987,5.229920267,4.625480627
2033,55.685283,12.538624,6.013232305,1,4.279485503,5.33038481,6.063989097,5.59338953
2034,55.683881,12.542934,7.472003038,1,6.796381077,6.004672184,7.174405521,5.37414966
2035,55.683545,12.542564,7.497374725,1,6.138725383,5.680157953,7.261926156,5.380619639
2036,55.683209,12.542194,8.631426152,1,5.60569726,5.836184098,5.809304556,6.419328601
2037,55.682873,12.541823,8.96067085,1,5.929074922,6.411102515,5.891447808,6.179199941
2038,55.682553,12.54144,8.456537304,1,6.420318291,5.686391094,6.080630477,6.441326531
2039,55.682361,12.540978,6.742985493,1,4.409199913,5.271203039,5.245666868,5.296879621
2040,55.682334,12.541892,8.51262113,1,6.893394376,5.294424409,5.867966511,5.780279503
2041,55.682568,12.542333,6.67433168,1,5.040694717,5.656518065,5.575488649,5.10074682
2042,55.682831,12.542758,7.976571642,1,5.768476128,5.231861748,5.747395104,6.678497486
2043,55.6831,12.543179,7.964600194,1,6.866506795,5.726347946,4.935926321,6.218574386
2044,55.683404,12.543576,8.22974481,1,5.936705181,6.413063934,6.032591924,6.046472937
2045,55.684565,12.544485,4.526150354,1,3.447787225,3.403736535,3.237281382,4.285714286
2046,55.68848,12.544035,4.941183377,1,3.308989172,3.887572804,3.290822629,5.403911565
2047,55.68865,12.543565,5.200776237,1,5.865126081,4.48901734,4.506534832,4.231921029
2048,55.68882,12.543095,4.860600694,1,4.951311678,5.012545284,4.958430297,4.700717243
2049,55.687916,12.54913,6.346906725,1,4.886636146,5.292019862,6.104164677,5.395962733
2050,55.688673,12.5479,6.081296412,1,5.031974421,4.181632874,3.778548671,5.878992901
2051,55.688838,12.547428,6.081296412,1,5.031974421,4.181632874,3.778548671,5.878992901
2052,55.689334,12.546012,9.229740561,1,5.158055374,5.544799451,6.405063896,5.028837622
2053,55.689501,12.545541,9.229740561,1,5.158055374,5.544799451,6.405063896,5.028837622
2054,55.687624,12.550369,6.154084039,1,3.144393576,3.730488843,5.594759525,4.873558119
2055,55.687446,12.550836,6.417380582,1,4.137417339,4.629618383,4.265547041,5.761424135
2056,55.687271,12.551305,7.183657377,1,5.121720805,5.139081153,6.610138416,6.466467022
2057,55.688536,12.544975,6.874709427,1,6.076956616,6.592053027,5.965644147,5.774733807
2058,55.687642,12.545421,6.234507857,1,3.541530412,4.278975564,6.549867351,4.912008281
2059,55.68818,12.5493,4.69513773,1,4.800523218,3.519210308,4.023739177,5.203896776
2060,55.688346,12.548828,4.883180061,1,5.381876317,4.896984373,7.250495312,6.30841467
2061,55.688512,12.548356,5.9071952,1,6.027904949,5.99486947,5.672576309,5.311113576
2062,55.690504,12.54863,9.239154569,1,6.7902042,6.337441817,2.990658003,6.551131322
2063,55.6923,12.551627,7.116060478,1,5.933798416,5.608308314,5.924300666,5.731477374
2064,55.689006,12.548892,5.636629336,1,5.124264225,5.592894399,4.169404745,4.601079562
2065,55.68883,12.54936,7.916776381,2,6.635782283,5.975122014,4.608608997,5.776027802
2066,55.688655,12.549828,7.916776381,2,6.635782283,5.975122014,4.608608997,5.776027802
2067,55.677398,12.556307,7.843094295,1,5.931981687,5.056191835,5.621631021,6.589951198
2068,55.674498,12.555541,6.131472317,1,6.108931037,6.760812244,5.703436527,4.887607217
2069,55.659725,12.530888,8.227483458,1,5.822977981,5.29059999,5.353695592,5.025140491
2070,55.660192,12.53071,6.060235382,1,6.406147809,5.614394882,5.619821636,5.159900917
2071,55.660659,12.530531,4.237956769,2,4.421553666,5.537406365,3.427805535,4.297360248
2072,55.661126,12.530352,8.999110429,1,7.254923334,5.727978457,5.55897789,6.188812481
2073,55.661593,12.530173,6.826264992,1,6.458106242,5.271101413,5.269929794,5.164892044
2074,55.662059,12.529994,9.019099754,1,7.666230652,5.89966209,5.603353036,6.075495415
2075,55.662526,12.529815,6.132933179,1,4.843034663,5.47265675,3.607325521,4.484804791
2076,55.662737,12.529483,6.175680135,2,6.331661943,5.695028217,6.015066254,5.71557971
2077,55.662675,12.528987,8.313201474,2,7.241842889,5.782408484,5.688815982,6.08381396
2078,55.662613,12.528491,8.91503922,1,6.767313422,6.265102769,5.226030913,6.316178645
2079,55.66255,12.527994,9.042326102,1,7.040549379,6.350490757,4.211049197,6.384021
2080,55.662488,12.527498,9.278314046,1,7.208778432,5.6988419,3.984456712,6.481810115
2081,55.662426,12.527002,9.318070636,1,7.303611656,5.78503797,4.891708076,6.019114167
2082,55.698838,12.553935,6.019960564,1,4.886636146,5.384900161,5.849173772,5.395777876
2083,55.699074,12.554375,4.844187921,1,3.179274762,3.33604682,3.375859466,4.719572612
2084,55.699408,12.554747,6.115349919,1,3.427076521,4.218323713,6.387282621,5.174319728
2085,55.699746,12.555115,6.913553723,1,3.865634765,5.061759405,6.661080553,5.001848565
2086,55.700081,12.555486,6.815356109,1,4.602499818,5.871520205,6.653720699,5.498742975
2087,55.700408,12.555864,6.09577,1,4.379768912,5.347439243,5.043553367,5.517228631
2088,55.700735,12.556243,5.879212329,1,4.10362619,4.995636512,5.802346586,4.960810411
2089,55.701062,12.556621,6.314552407,1,3.672698205,4.038101406,6.025746156,5.043995859
2090,55.701388,12.557,4.391455109,1,3.315529395,3.765131389,5.455385574,5.01663709
2091,55.701899,12.557264,5.122370591,1,3.315529395,4.580762277,5.508038775,5.161934339
2092,55.697171,12.552073,6.450329883,1,3.791512245,4.952421137,6.743008005,5.029207335
2093,55.696162,12.550963,7.103944812,1,4.994186469,4.460143298,7.057569852,5.39448388
2094,55.694866,12.54944,6.01851983,1,4.073831844,3.934681477,3.423303129,5.542553978
2095,55.694554,12.54905,5.932943512,1,5.4549088,5.369158328,5.822590452,5.376922508
2096,55.694223,12.548675,5.090187176,1,3.446697188,3.203625315,3.093637701,4.487392783
2097,55.693882,12.54831,7.073970352,1,6.076956616,6.33556152,4.469180906,5.376922508
2098,55.693544,12.547941,6.893886901,1,6.390160599,6.33092318,4.162624151,5.544217687
2099,55.693207,12.547572,6.987280683,1,6.286607078,6.223573095,6.179070518,5.708000592
2100,55.69254,12.546827,6.9089609,1,6.286607078,6.59319713,6.906194759,6.001183082
2101,55.692212,12.54645,7.312075635,1,5.442555047,4.845604659,5.311981224,6.181048506
2102,55.690929,12.544915,7.441429338,1,6.286607078,6.986770399,6.943410922,5.938516711
2103,55.690608,12.544532,7.205412894,1,5.972313058,6.694131478,5.580378043,5.720570837
2104,55.689261,12.543055,6.345439915,1,3.496475547,4.437870302,6.71282998,5.100377107
2105,55.688904,12.542705,5.606172404,1,3.144393576,4.427381755,5.782976485,4.526397515
2106,55.688565,12.542338,5.110855248,1,3.905239445,4.224696397,6.073028906,4.368899734
2107,55.681039,12.533529,6.395195927,1,5.361165613,5.320936335,6.511180362,5.526656315
2108,55.681018,12.533029,5.309347964,1,3.216336022,3.289373837,4.498795843,4.575384502
2109,55.680997,12.53253,5.271251662,1,4.376862147,3.673948872,4.80045288,5.216467022
2110,55.682602,12.532128,6.325535546,1,3.62764334,4.920841842,6.448370209,5.512607217
2111,55.682239,12.53179,6.97603227,1,6.561296417,7.109102344,5.918608771,5.222012718
2112,55.682196,12.531295,6.315926046,1,5.37824286,5.242406107,5.892741545,5.224230997
2113,55.68205,12.530872,4.697063706,1,5.688540077,3.652330637,6.064537816,4.552832002
2114,55.68155,12.530885,5.651278581,1,6.141268803,6.095750189,5.37059709,4.73787341
2115,55.68105,12.530891,6.453349824,1,3.65961776,4.258487147,6.766318854,4.908126294
2116,55.680921,12.528568,7.813046745,1,4.581062423,6.205545858,6.104480802,6.086771665
2117,55.681285,12.535914,7.877896421,1,5.098103336,5.417531836,7.368907988,6.324866903
2118,55.681269,12.535415,7.877896421,1,5.098103336,5.417531836,7.368907988,6.324866903
2119,55.681253,12.534915,6.236387502,1,3.865634765,4.533151861,3.954460612,4.78076013
2120,55.681755,12.533915,6.211978721,1,5.795363709,6.541159993,5.845473124,5.126811594
2121,55.681882,12.533432,6.490748878,1,6.064239517,5.835205495,6.486514401,5.552536232
2122,55.682009,12.532948,6.598725677,1,6.574376862,5.403085932,6.329143388,4.972826087
2123,55.682136,12.532465,8.474760727,1,6.336748783,6.494929442,6.046269553,6.040002958
2124,55.669326,12.556978,6.368606106,1,6.141268803,6.421921002,5.86645401,5.100007394
2125,55.66967,12.556615,6.065878769,1,6.537315602,6.744429091,6.401966568,4.721051464
2126,55.670364,12.555895,7.536097636,1,6.547852627,5.445063304,6.950792314,5.13346643
2127,55.670712,12.555536,6.496658623,1,6.185596977,6.62272684,5.596136481,4.204747116
2128,55.67106,12.555177,6.123071604,1,6.265896374,6.294207524,5.144158237,4.242827566
2129,55.671407,12.554818,6.023125377,1,5.676549669,6.624915668,5.800519498,4.408089323
2130,55.669293,12.555473,6.221070225,1,6.746239372,6.622255937,5.131467406,4.562999113
2131,55.668866,12.555733,6.456210232,1,6.504977836,6.629297615,5.582500159,4.204747116
2132,55.671726,12.554489,6.767939856,1,5.094833224,5.693810394,6.126123872,5.053238687
2133,55.671582,12.554076,6.816466456,1,6.193953928,4.949760926,6.940281826,5.394853594
2134,55.671156,12.554337,5.593947044,1,6.44647918,5.988316902,5.769422347,4.417701863
2135,55.670729,12.554597,5.505054887,1,6.439938958,5.787819244,5.767003037,4.415298728
2136,55.670302,12.554858,6.190661685,1,5.696170337,6.637138106,5.146053421,4.204747116
2137,55.675377,12.548132,6.592737808,1,6.821088584,5.233868983,8.016228073,5.744971902
2138,55.675803,12.548393,8.351555051,1,5.240171499,5.50297025,5.675664991,6.428941142
2139,55.67623,12.548654,5.281529105,1,4.002252743,4.726288954,4.970528329,4.621783496
2140,55.676657,12.548915,7.619138725,1,5.637308335,4.452588675,5.361522713,6.691622301
2141,55.677083,12.549175,7.067444665,1,4.852844997,5.90808171,6.185772989,6.305456965
2142,55.67751,12.549436,7.084784987,1,6.82726546,4.988147966,7.475150787,5.379325643
2143,55.677937,12.549697,6.725679625,1,4.533464138,4.691090988,6.126190738,5.039744158
2144,55.673532,12.554421,5.624941625,1,3.324976382,4.027825426,5.098704658,4.660418515
2145,55.673044,12.55453,5.472251623,1,6.304774362,6.204863273,5.755409073,4.655427388
2146,55.672556,12.554639,6.207349247,1,3.33696679,4.048284484,5.264198541,4.776138716
2147,55.676887,12.533364,8.043287805,1,5.791003561,5.759682911,5.270218874,5.73757764
2148,55.676832,12.533861,6.747804687,1,7.089237701,6.0579632,6.978344477,5.054532683
2149,55.676777,12.534358,6.779198227,1,5.962502725,5.392412982,6.360718826,5.090949423
2150,55.678167,12.529815,6.262313601,1,5.849138871,6.679763379,5.901405991,4.885758651
2151,55.678345,12.529348,5.617867482,1,4.541094397,4.478378654,6.936428465,4.979296066
2152,55.678504,12.528874,6.108164192,1,4.739117797,4.442712857,5.616114171,5.510943508
2153,55.678662,12.528399,7.5467303,1,6.002834096,5.848921964,6.163298482,5.593204673
2154,55.669983,12.527347,4.473092453,2,6.613981542,5.92257295,5.502860235,5.189477965
2155,55.669718,12.527771,4.838607515,2,6.776397064,5.697518071,5.763016174,5.697648625
2156,55.669452,12.528195,9.250156059,1,7.495821524,6.387330888,3.896344247,6.384021
2157,55.669187,12.528618,9.256051149,1,7.315602064,6.475126257,5.10825206,6.560559006
